CaseID,Date,Arbitrator_1,Arbitrator_2,Arbitrator_3,Arbitrator_4,Status,OldID,Case_Number,Region_(Speculative),Modif_And_Date,Sector,ClaimantCouns,RespondentCouns,Replaced
377,Nov-17,MARGUERAT JEAN | Switzerland | Court | Active,,,,Closed,Old476,22774/GR,,,,,,
378,Nov-17,BLANCH JULIET | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrators | Active,CROOKENDEN SIMON | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,TWEEDALE JON | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,,Closed,Old478,22767/JPA,,,,,,
379,Nov-17,KAUFMANN-KOHLER GABRIELLE | Switzerland | Parties | Active,TAWIL GUIDO | Argentina | Claimant(s) | Active,FURST STEPHEN | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,,Closed,Old479,22588/JPA,,,,,,
380,Nov-17,KNOLL JOACHIM | Germany | Co-arbitrators | Active,MEYER CHRISTIAN ALEXANDER | Switzerland | Claimant(s) | Active,KENJEBAYEVA AIGOUL | Kazakhstan | Respondent(s) | Active,,Closed,Old480,22509/FS,,,,,,
381,Nov-17,STAL JEROEN | Netherlands | Court | Active,,,,Closed,Old481,22659/FS,,,,,,
382,Nov-17,OBEID ZIAD | France ; Lebanon | Court | Active,,,,Closed,Old484,22281/AYZ,,,,,,
383,Nov-17,AL-SUDAIRY ZIAD | Saudi Arabia | Court | Active,,,,Closed,Old485,22547/AYZ,,,,,,
384,Nov-17,ROMBACH ANNETT | Germany | Court | Active,,,,Closed,Old486,22633/FS,,,,,,
385,Nov-17,HEIDBRINK ALFRIED | Germany | Court | Active,,,,Closed,Old487,22650/FS,,,,,,
386,Nov-17,PFEIFFER THOMAS | Germany | Court | Active,,,,Closed,Old489,22648/AYZ,,,,,,
387,Nov-17,SHEHATA TEWFIK | Egypt | Court | Active,,,,Closed,Old490,22524/AYZ,,,,,,
388,Nov-17,SILVA ROMERO EDUARDO | Colombia ; France | Court | Active,ESTAVILLO FERNANDO DAVID | Mexico | Claimant(s) | Active,WÖSS DR. HERFRIED | Austria | Respondent(s) | Active,GALINDEZ VALERIA | Argentina ; Brazil | Court | Active,Closed,Old491,22692/ASM/JPA,,,,,,
389,Nov-17,ELIBRACHY BAHIELDIN | Egypt | Court | Active,,,,Closed,Old492,22611/AYZ,,,,,,
390,Nov-17,WRAY NORMAN ALBERTO | Ecuador | Court | Active,,,,Closed,Old494,22879/ASM/JPA,,,,,,
391,Nov-17,WEBER-STECHER URS | Switzerland | Co-arbitrators | Active,HABEGGER PHILIPP | Switzerland | Claimant(s) | Active,,,Closed,Old495,22681/ZF/AYZ,,,,,,
392,Nov-17,SMITH MARION | United Kingdom (of Great Britain and Northern Ireland) | Court | Active,,,,Closed,Old497,22654/MHM,,,,,,
393,Nov-17,OLBOURNE BENJAMIN RUPERT | Australia ; United Kingdom (of Great Britain and Northern Ireland) | Court | Active,,,,Closed,Old499,22341/PTA,,,,,,
394,Nov-17,FONTAINE EMMANUEL | France | Parties | Active,,,,Closed,Old500,22411/DDA,,,,,,
395,Nov-17,MOGER CHRISTOPHER | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrators | Active,WONG HORACE | China | Co-arbitrators | Active,GEARING MATTHEW | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,,Closed,Old502,22843/PTA,,,,,,
396,Nov-17,FELLAS JOHN | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrators | Active,LEAVER PETER | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,REICHERT KLAUS | Germany ; Ireland | Claimant(s) | Active,,Closed,Old504,22782/TO,,,,,,
397,Nov-17,STOFFEL-MUNCK PHILIPPE | France ; Switzerland | Court | Active,NGWANZA ACHILLE | Cameroon | Court | Active,SAWADOGO FILIGA MICHEL | Burkina Faso | Court | Active,,Closed,Old505,22538/DDA,,,,,,
399,Nov-17,THORP PETER | New Zealand | Court | Active,,,,Closed,Old510,22785/PTA,,,,,,
400,Nov-17,MARTINS SOFIA | Portugal | Court | Active,,,,Closed,Old511,22086/ASM/JPA,,,,,,
401,Nov-17,SCHWARTZ ERIC | France ; United States of America | Co-arbitrators | Active,COHEN DANIEL | France | Respondent(s) | Active,CAPRASSE OLIVIER | Belgium | Claimant(s) | Active,,Closed,Old515,22808/DDA,,,,,,
402,Nov-17,NATER-BASS GABRIELLE | Switzerland | Court | Active,GUNTER PIERRE-YVES | Switzerland | Claimant(s) | Active,THALER-SUN PAULUS MARIA | Switzerland | Respondent(s) | Active,,Closed,Old516,22458/GR,,,,,,
403,Nov-17,SILVA ROMERO EDUARDO | Colombia ; France | Co-arbitrators | Active,PETER HENRY | France ; Switzerland | Respondent(s) | Active,HANOTIAU BERNARD | Belgium | Claimant(s) | Active,,Closed,Old518,22665/GR,,,,,,
404,Nov-17,JOHNSON ALEXANDRA | Jamaica ; Switzerland | Co-arbitrators | Active,VULLIEMIN JEAN-MARIE | Switzerland | Respondent(s) | Active,CARRON BLAISE | Switzerland | Claimant(s) | Active,,Closed,Old519,22853/GR,,,,,,
405,Dec-17,BERGER BERNHARD | Switzerland | Co-arbitrators | Active,ROSENFELD FRIEDRICH | Germany | Claimant(s) | Active,LOGOTHETIS GREGORY P. | Greece | Respondent(s) | Active,,Closed,Old523,22963/AYZ,,,,,,
406,Dec-17,SEN VIKRAMAJIT | India | Parties | Active,,,,Closed,Old524,22184/CYK/PTA,,,,,,
407,Dec-17,WEBSTER TOM | Canada | Court | Active,COLLINS MICHAEL | Ireland | Court | Active,SIBERRY RICHARD | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,,Closed,Old526,22615/TO,,,,,,
408,Dec-17,ISAACS STUART | United Kingdom (of Great Britain and Northern Ireland) | Court | Active,FAGBOHUNLU BABATUNDE J. | Nigeria ; United Kingdom (of Great Britain and Northern Ireland) | Court | Active,HUGHES ADRIAN | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,,Closed,Old527,22637/TO,,,,,,
409,Dec-17,PARKER CHRISTOPHER | United Kingdom (of Great Britain and Northern Ireland) | Court | Active,,,,Closed,Old528,22827/TO,,,,,,
410,Dec-17,STYLE CHRISTOPHER JOHN | United Kingdom (of Great Britain and Northern Ireland) | Court | Active,REICHERT KLAUS | Germany ; Ireland | Court | Active,,,Closed,Old529,22977/TO,,,,,,
411,Dec-17,BERGER KLAUS PETER | Germany | Court | Active,TAWIL GUIDO | Argentina | Claimant(s) | Active,AYNÈS LAURENT | France | Respondent(s) | Active,,Closed,Old530,22781/TO,,,,,,
412,Dec-17,KALNINA EVA | Latvia | Court | Active,,,,Closed,Old531,22870/AYZ,,,,,,
413,Dec-17,LIVSCHITZ TAMIR | Switzerland | Court | Active,,,,Closed,Old532,22794/ZF/AYZ,,,,,,
414,Dec-17,ARROYO Manuel | Spain ; Switzerland | Sole Arbitrator | Court | Active,,,,Closed,Old533,22549 AYZ,,"Closed, Jul 21",,,,
415,Dec-17,FERIS JOSE | Dominican Republic ; Guatemala ; Spain | Co-arbitrators | Active,DE MELO VALENÇA FILHO CLÁVIO | Brazil | Court | Active,DE BOISSÉSON MATTHIEU | France | Claimant(s) | Active,,Closed,,22598/JPA,,,,,,TOMASI THIERRY | France ; Italy | Co-arbitrators | Replaced
416,Dec-17,ZSCHUNKE ULRICH | Germany | Co-arbitrators | Active,BODENHEIMER ROUVEN F. | Germany | Claimant(s) | Active,FISCHER PETER | Germany | Respondent(s) | Active,,Closed,Old537,22607/FS,,,,,,
417,Dec-17,L. MEAKIN IAN | United Kingdom (of Great Britain and Northern Ireland) | Other | Active,,,,Closed,Old538,22924/FS,,,,,,
418,Dec-17,KUNZ CATHERINE ANNE | Switzerland ; United Kingdom (of Great Britain and Northern Ireland) | Other | Active,,,,Closed,Old539,22985/FS,,,,,,
419,Dec-17,DE MEULEMEESTER DIRK | Belgium | Other | Active,,,,Closed,Old542,22874/FS,,,,,,
420,Dec-17,LEVIN DAVID SAMUEL | Australia ; United Kingdom (of Great Britain and Northern Ireland) | Parties | Active,,,,Closed,Old545,22806/PTA,,,,,,
421,Dec-17,FOHLIN JOHAN PAULO | Sweden | Court | Active,YU JIANLONG | China | Claimant(s) | Active,PE ROBERT | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,,Closed,Old546,22852/PTA,,,,,,
422,Dec-17,DAVIES KATE | New Zealand ; United Kingdom (of Great Britain and Northern Ireland) | Parties | Active,,,,Closed,Old547,22343/MHM,,,,,,
423,Dec-17,FIEBINGER RUDOLF KARL | Austria | Claimant(s) | Active,DRACOS MARCOS | Cyprus | Court | Active,MILES WENDY | New Zealand | Appointing Authority | Active,,Closed,Old548,22033/MHM,,,,,,
424,Dec-17,GALIC ALES | Slovenia | Co-arbitrators | Active,GAGULA ALMIR | Bosnia And Herzegovina | Respondent(s) | Active,,,Closed,Old549,22380/MHM,,,,,,BARJEKTAREVIC ANIS | Bosnia And Herzegovina | Claimant(s) | Replaced
425,Dec-17,LEATHLEY CHRISTIAN | United Kingdom (of Great Britain and Northern Ireland) | Other | Active,VERMAL ANA | Argentina ; Spain | Other | Active,SANTENS ANK | Belgium | Other | Active,,Closed,Old553,22784/MK,,,,,,
426,Dec-17,NUZZO ANTONIO | Italy | Court | Active,MARTINETTI CRISTINA | Italy | Claimant(s) | Active,MONATERI PIER GIUSEPPE | Italy | Respondent(s) | Active,,Closed,Old554,22982/GR,,,,,,
428,Jan-18,STONE WILLIAM DUNCAN | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrators | Active,ROONEY KIM | | Claimant(s) | Active,BROCK DENIS | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,,Closed,Old556,22816/PTA,,,,,,
429,Jan-18,MONANGE OLIVIER | France | Court | Active,,,,Closed,Old559,23021/PTA,,,,,,
430,Jan-18,BATISTA MARTINS PEDRO ANTONIO | Brazil | Co-arbitrators | Active,SILVA ROMERO EDUARDO | Colombia ; France | Claimant(s) | Active,DE CASTRO PORTUGAL CARNEIRO DA FRADA MANUEL ANTONIO | Portugal | Respondent(s) | Active,,Closed,Old560,22810 JPA,,,,,,
431,Jan-18,CZERNICH Dietmar | Austria | Sole Arbitrator | Court | Active,,,,Closed,Old562,22089/MHM,,"Closed, Jul 21",,,,
432,Jan-18,HOYOS PHILLIPS ARTURO | Panama | Other | Active,,,,Closed,Old563,22742/MK,,,,,,
433,Jan-18,NEUHAUS JOSEPH E. | United States of America | Court | Active,,,,Closed,Old564,22789/MK,,,,,,
434,Jan-18,GRIFFITH GAVAN | Australia | Parties | Active,,,,Closed,Old565,23013/PTA,,,,,,
435,Jan-18,SATIRO DE SOUZA JUNIOR FRANCISCO | Brazil | Co-arbitrators | Active,CARMONA CARLOS ALBERTO | Brazil | Respondent(s) | Active,FORGIONI PAULA | Brazil | Claimant(s) | Active,,Closed,Old566,22706 JPA,,,,,,
436,Jan-18,DUPEYRON CARINE | France | Parties | Active,,,,Closed,Old568,22747/GR,,,,,,
437,Jan-18,DRAYE MAARTEN | Belgium | Court | Active,,,,Closed,Old570,22952/FS,,,,,,
438,Jan-18,DE VITO BIERI SANDRA | Italy ; Switzerland | Co-arbitrators | Active,KOENIG B. GINO | Switzerland | Claimant(s) | Active,VOCK DOMINIK | Switzerland | Respondent(s) | Active,,Closed,Old572,22855/FS,,,,,,
439,Jan-18,CLAY THOMAS | France | Court | Active,GIOVATI ANTONIO | Italy | Claimant(s) | Active,ARMATI MARCO | Switzerland | Respondent(s) | Active,,Closed,Old573,22624/MHM/GR,,,,,,
440,Jan-18,FAVRE-BULLE XAVIER | Switzerland | Court | Active,LEFEVRE FRANCOISE | Belgium | Court | Active,BREKOULAKIS STAVROS | Greece | Court | Active,,Closed,Old574,22905/GR,,,,,,
441,Jan-18,TSCHANZ PIERRE-YVES | Ireland ; Switzerland | Co-arbitrators | Active,VAN LEEUWEN MELANIE | Netherlands | Respondent(s) | Active,MOLFESSIS NICOLAS | France | Claimant(s) | Active,,Closed,Old575,22847/GR,,,,,,
442,Jan-18,BERTROU GRÉGOIRE | France | Court | Active,,,,Closed,Old576,22868/GR,,,,,,
443,Jan-18,DONDE RAHUL | India | Court | Active,,,,Closed,Old577,22745/GR,,,,,,
444,Jan-18,JERMINI CESARE | Switzerland | Co-arbitrators | Active,ARROYO MANUEL | Spain ; Switzerland | Claimant(s) | Active,BERNET MARTIN | Switzerland | Respondent(s) | Active,,Closed,Old579,22989/GR,,,,,,
445,Jan-18,EDWARDS-STUART ANTHONY JAMES COBHAM | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrators | Active,HARDING RICHARD | Germany ; United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,WILMOT-SMITH RICHARD | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,,Closed,Old580,22451/ZF/AYZ,,,,,,
446,Jan-18,RUCKTESCHLER DOROTHEE | Germany | Court | Active,GEISINGER ELLIOT | Switzerland ; United States of America | Respondent(s) | Active,GHARAVI HAMID G. | France ; Iran (Islamic Rep. of) | Claimant(s) | Active,,Closed,Old583,22406/ZF/AYZ,,,,,,
447,Jan-18,BIZEAU MARIE-LAURE | France | Court | Active,ATALLAH ANA | France | Court | Active,CARMICHAEL LEMAIRE GILLIAN | United Kingdom (of Great Britain and Northern Ireland) | Court | Active,,Closed,Old584,22403/DDA,,,,,,
448,Jan-18,BAIZEAU DOMITILLE | France ; New Zealand | Co-arbitrators | Active,CLAY THOMAS | France | Respondent(s) | Active,HOOGVELD ALFRED | Netherlands | Claimant(s) | Active,,Closed,Old589,22814/DDA,,,,,,
449,Jan-18,EMMERSON ALEC | United Kingdom (of Great Britain and Northern Ireland) | Court | Active,KENFACK DOUAJNI GASTON | Cameroon | Claimant(s) | Active,LEE HOON SUK | Korea (Rep. of) | Court | Active,,Closed,Old591,22721/TO,,,,,,
450,Jan-18,DOUGLAS ZACHARY | Australia | Parties | Active,VERHOOSEL GAËTAN | Belgium | Respondent(s) | Active,BLANCH JULIET | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,,Closed,Old592,23026/TO,,,,,,
451,Feb-18,BONNARD SÉBASTIEN | France | Court | Active,BENCHENEB ALI | Algeria ; France | Respondent(s) | Active,DE LÉPINAY HENRI | France | Claimant(s) | Active,,Closed,Old597,22918/DDA,,,,,,
452,Feb-18,CICCHETTI TINA | Canada | Court | Active,,,,Closed,Old601,23008 MK,,,,,,
453,Feb-18,MORRIL MARK | United States of America | Court | Active,,,,Closed,Old602,22146/MK (EA),,,,,,
454,Feb-18,FAVRE-BULLE XAVIER | Switzerland | Co-arbitrators | Active,MANTILLA-SERRANO FERNANDO | Colombia | Claimant(s) | Active,AUDIT MATHIAS | France | Respondent(s) | Active,,Closed,Old604,22841/DDA,,,,,,
455,Feb-18,HONLET JEAN-CHRISTOPHE | France | Court | Active,,,,Closed,Old605,22486/DDA,,,,,,
456,Feb-18,HASTAD KLARA | Sweden | Court | Active,DAVYDENKO DMITRY | Russian Federation | Respondent(s) | Active,ZYKOV ROMAN | Russian Federation | Court | Active,,Closed,Old606,22873/MHM,,,,,,
457,Feb-18,GARAUD JEAN-YVES | France | Parties | Active,,,,Closed,Old610,22595/MHM,,,,,,
458,Feb-18,GANEV ANGEL | Bulgaria | Court | Active,ZHUSSUPOV YERLANBEK | Kazakhstan | Claimant(s) | Active,DUMLER VICTOR | Russian Federation | Court | Active,,Closed,Old611,22860/MHM,,,,,,
460,Feb-18,SCHMID ERNST F. | Switzerland | Co-arbitrators | Active,GROSS BALZ PATRIK | Switzerland | Respondent(s) | Active,,,Closed,Old615,22315/GR,,,,,,
461,Feb-18,NEWMARK CHRISTOPHER | United Kingdom (of Great Britain and Northern Ireland) | Parties | Active,,,,Closed,Old617,23146/TO,,,,,,
462,Feb-18,FIEBINGER RUDOLF KARL | Austria | Court | Active,HOFMANN KARL | Germany | Claimant(s) | Active,GANTENBERG ULRIKE | Germany | Respondent(s) | Active,,Closed,Old618,22503/FS,,,,,,
463,Feb-18,GUNTER PIERRE-YVES | Switzerland | Co-arbitrators | Active,SCHRAMM DOROTHEE | Germany | Claimant(s) | Active,MANNER SIMON | Germany | Respondent(s) | Active,,Closed,Old620,22968/FS,,,,,,
464,Feb-18,MANNER SIMON | Germany | Other | Active,GOLDMAN SOPHIE | Belgium | Other | Active,MAHTANI NARESH | Singapore | Other | Active,,Closed,Old621,22807/FS,,,,,,
465,Feb-18,WEBER-STECHER URS | Switzerland | Court | Active,,,,Closed,Old622,22872/AYZ,,,,,,
466,Feb-18,HARDING RICHARD | Germany ; United Kingdom (of Great Britain and Northern Ireland) | Court | Active,TAOK MIREILLE | France ; Lebanon | Court | Active,TAI MAY FOONG | Malaysia | Court | Active,,Closed,Old623,23067/TO,,,,,,
467,Feb-18,LEVINE JUDITH | Australia ; Ireland | Court | Active,,,,Closed,Old624,22842/TO,,,,,,
468,Feb-18,DERAINS YVES | France | Co-arbitrators | Active,MOLFESSIS NICOLAS | France | Claimant(s) | Active,BOUCOBZA XAVIER | France | Respondent(s) | Active,,Closed,Old626,22647/DDA,,,,,,
469,Feb-18,GARAUD JEAN-YVES | France | Court | Active,MEZGHANI ALI | Tunisia | Claimant(s) | Active,ROUATBI HATEM | Tunisia | Respondent(s) | Active,,Closed,Old627,22748/DDA,,,,,,
470,Feb-18,THIEFFRY PATRICK | France | Co-arbitrators | Active,STOFFEL-MUNCK PHILIPPE | France ; Switzerland | Respondent(s) | Active,NUNEZ-LAGOS CARMEN | Spain | Claimant(s) | Active,,Closed,Old629,22848/DDA,,,,,,
471,Mar-18,STEIN ERICA | United States of America | Court | Active,KAMARA LAÏ | France | Claimant(s) | Active,FENEON ALAIN | France | Respondent(s) | Active,,Closed,Old632,22765/DDA,,,,,,
472,Mar-18,CHARLES JARROSSON | France | Co-arbitrators | Active,BINCTIN NICOLAS | France | Claimant(s) | Active,JAEGER LAURENT | France | Respondent(s) | Active,,Closed,Old633,22893/DDA,,,,,,
473,Mar-18,TOSSENS JEAN-FRANÇOIS | Belgium | Court | Active,,,,Closed,Old634,23165/DDA,,,,,,
474,Mar-18,BALTAG CRINA | Romania | Court | Active,,,,Closed,Old635,22983/MHM,,,,,,
475,Mar-18,CONWAY SHAWN C. | Netherlands ; United States of America | Parties | Active,,,,Closed,Old636,23113/MHM,,,,,,
476,Mar-18,MONTANS ANA PAULA | Brazil | Court | Active,,,,Closed,Old637,23133/MHM,,,,,,
477,Mar-18,BERGER BERNHARD | Switzerland | Court | Active,BANGERT JAN | Germany | Claimant(s) | Active,KIFFER LAURENCE | France | Respondent(s) | Active,,Closed,Old640,22999/GR,,,,,,
478,Mar-18,COHEN DANIEL | France | Court | Active,,,,Closed,Old642,22678/GR,,,,,,
479,Mar-18,SZLEZAK Andrzej | Poland | President | Co-arbitrators | Active,Laszczuk Maciej | Poland | Co-arbitrator | Claimant(s) | Active,SZUMANSKI Andrzej | Poland | Co-arbitrator | Respondent(s) | Active,,Closed,Old643,23076/MHM,,"Closed, Jul 21",,,,
480,Mar-18,REES QC PETER | United Kingdom (of Great Britain and Northern Ireland) | Co-arbitrators | Active,KEHOE EDWARD | Ireland ; United States of America | Claimant(s) | Active,MAURER ANTON | Germany | Respondent(s) | Active,,Closed,Old644,23083 MK,,,,,,
481,Mar-18,DANIELS SCOTT | United States of America | Parties | Active,,,,Closed,Old645,23041/MK,,,,,,
482,Mar-18,MOLOO RAHIM | Canada | Court | Active,,,,Closed,Old646,22698/MK,,,,,,
483,Mar-18,CORREA DELCASSO JUAN PABLO | Spain | Court | Active,,,,Closed,Old648,23219/JPA,,,,,,
484,Mar-18,HABEGGER PHILIPP | Switzerland | Co-arbitrators | Active,RADICATI DI BROZOLO LUCA | Italy ; United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,BARWISE STEPHANIE | United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,,Closed,Old650,22964 JPA,,,,,,
485,Mar-18,RIVERA JULIO CÉSAR | Argentina | Court | Active,LOPERENA CARLOS | Mexico | Respondent(s) | Active,GONZÁLEZ DE COSSÍO FRANCISCO | Mexico | Claimant(s) | Active,,Closed,Old651,22953 JPA,,,,,,
486,Mar-18,SMILGIN ANDRÉ | Brazil | Court | Active,CARMONA CARLOS ALBERTO | Brazil | Claimant(s) | Active,BITTAR FLAVIA | Brazil | Respondent(s) | Active,,Closed,Old653,22546 JPA,,,,,,
487,Mar-18,NANNI GIOVANNI ETTORE | Brazil ; Italy | Parties | Active,FORGIONI PAULA | Brazil | Claimant(s) | Active,,,Closed,Old655,22599 JPA,,,,,,
488,Mar-18,ZANETTI CRISTIANO | Brazil | Co-arbitrators | Active,NANNI GIOVANNI ETTORE | Brazil ; Italy | Claimant(s) | Active,ZANCHIM LUIZ KLEBER | Brazil | Respondent(s) | Active,,Closed,Old656,22626 JPA,,,,,,
489,Mar-18,BOSCO LEE JOÃO | Brazil | Respondent(s) | Active,SALOMÃO FILHO CALIXTO | Brazil | Claimant(s) | Active,MAGALHÃES JOSÉ CARLOS | Brazil | Co-arbitrators | Active,,Closed,Old657,21859 JPA,,,,,,
490,Mar-18,VISCONTE DEBORA | Brazil | Court | Active,BROGLIA MENDES RODRIGO OCTÁVIO | Brazil | Respondent(s) | Active,ELIAS CARLOS EDUARDO | Brazil | Claimant(s) | Active,,Closed,Old659,22770 JPA,,,,,,
491,Mar-18,ARIAS LOZANO DAVID | Spain | Court | Active,DEGOS LOUIS | France | Claimant(s) | Active,LANGLEY GORDON | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,,Closed,Old666,22919/GR,,,,,,
492,Mar-18,ESGUERRA PORTOCARRERO JUAN CARLOS | Colombia | Court | Active,ROTMAN CARLOS MARÍA | Argentina | Claimant(s) | Active,MARTÍNEZ DE HOZ JOSE ALFREDO | Argentina | Respondent(s) | Active,,Closed,Old668,22998/JPA,,,,,,
494,Mar-18,TAWIL GUIDO | Argentina | Respondent(s) | Active,PARODI VICTOR GUSTAVO | Argentina ; Spain | Claimant(s) | Active,CONEJERO ROOS CRISTIAN | Chile | Co-arbitrators | Active,,Closed,Old671,23009/JPA,,,,,,
495,Mar-18,GOLDSTEIN MARC JOEL | United States of America | Court | Active,,,,Closed,Old672,23194/MK,,,,,,
496,Apr-18,HEALY QC SIOBÁN MARY | Ireland ; United Kingdom (of Great Britain and Northern Ireland) | Court | Active,,,,Closed,Old677,22717/MHM,,,,,,
497,Apr-18,ARTERO CHRISTINE | France | Court | Active,,,,Closed,Old680,22834/PTA,,,,,,
498,Apr-18,BIZEAU MARIE-LAURE | France | Court | Active,,,,Closed,Old682,23244/GR,,,,,,
499,Apr-18,NESBITT QC SIMON | United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,,,,Closed,,,,,,,,
500,Apr-18,SATIRO DE SOUZA JUNIOR FRANCISCO | Brazil | Co-arbitrators | Active,VON ADAMEK MARCELO VIEIRA | Brazil ; Germany | Respondent(s) | Active,ENGLER PINTO JUNIOR MARIO | Brazil | Claimant(s) | Active,,Closed,Old685,21811/JPA,,,,,,
501,Apr-18,DE SOUSA FERREIRA PINTO FERNANDO AUGUSTO | Angola ; Portugal | Co-arbitrators | Active,SA-CARNEIRO FRANCISCO | Portugal | Claimant(s) | Active,OLAVO CUNHA PAULO | Portugal | Respondent(s) | Active,,Closed,Old686,22434/JPA,,,,,,
502,Apr-18,MARINHO NUNES THIAGO | Brazil | Co-arbitrators | Active,PRADO MAURICIO | Brazil | Claimant(s) | Active,IWASE RAQUEL HARUMI | Brazil | Respondent(s) | Active,,Closed,Old687,22340/JPA,,,,,,
503,Apr-18,GARCIA DA FONSECA RODRIGO | Brazil | Co-arbitrators | Active,HUCK HERMES MARCELO | Brazil | Respondent(s) | Active,FONSECA PEÑA CHEDIAK JULIAN | Brazil | Claimant(s) | Active,,Closed,Old689,22657/JPA,,,,,,
504,Apr-18,RESPONDEK ANDREAS | Germany | Court | Active,,,,Closed,Old692,23018/PTA,,,,,,
505,Apr-18,POLKINGHORNE MICHAEL | Australia | Court | Active,TIRADO JOE | Spain ; United Kingdom (of Great Britain and Northern Ireland) | Respondent(s) | Active,PHILLIPS KENT | New Zealand ; United Kingdom (of Great Britain and Northern Ireland) | Claimant(s) | Active,,Closed,Old693,22823/PTA,,,,,,
